ID;Name;Symbol;Volume;v-1;v-2;v-3;v-4;v-5;v-6;v-7;v-8;v-9;v-10;v-11;v-12;v-13;v-14;v-15;v-16;v-17;v-18;v-19;v-20;v-21;v-22;v-23;v-24;v-25;v-26;v-27;v-28;v-29;v-30;v-31;v-32;v-33;v-34;v-35;v-36;v-37;v-38;v-39;v-40;v-41;v-42;v-43;v-44;v-45;v-46;v-47;v-48;v-49;v-50;v-51;v-52;v-53;v-54;v-55;v-56;v-57;v-58;v-59;v-60;v-61;v-62;v-63;v-64;v-65;v-66;v-67;v-68;v-69;v-70;v-71;v-72;v-73;v-74;v-75;v-76;v-77;v-78;v-79;v-80;v-81;v-82;v-83;v-84;v-85;v-86;v-87;v-88;v-89;v-90;v-91;v-92;v-93;v-94;v-95;v-96;v-97;v-98
23;Pfizer Inc.;PFE;10,091,611;20,798,700;19,362,300;22,999,500;18,071,200;23,731,000;35,279,200;24,482,300;49,722,500;24,402,200;23,780,000;38,465,500;20,828,000;18,853,100;19,398,600;25,168,900;26,614,900;33,835,000;29,391,400;18,726,800;23,345,300;23,022,200;29,212,000;30,839,100;29,626,900;20,057,400;21,808,400;15,603,800;11,394,800;8,971,300;10,053,900;12,033,800;10,666,500;14,822,300;12,925,000;12,433,800;16,081,900;65,689,500;21,627,100;36,260,300;29,461,800;18,532,200;19,933,500;26,116,800;15,929,900;21,787,100;17,959,800;16,881,600;23,592,600;35,572,700;17,160,900;20,704,000;6,760,200;10,710,800;16,358,600;14,736,000;20,666,500;13,231,100;15,822,200;25,440,500;26,143,000;20,909,800;20,480,600;15,348,100;18,054,500;20,304,400;24,528,500;20,124,600;25,813,100;30,614,500;29,961,700;27,854,000;20,377,700;21,407,900;23,127,000;24,972,000;36,575,700;17,715,000;23,054,700;18,442,800;16,678,400;16,980,500;23,135,200;18,803,600;20,981,200;17,888,000;20,095,000;22,068,200;15,673,400;28,198,800;22,834,300;22,962,300;13,559,900;16,532,600;21,562,700;18,680,200;;;
24;Broadcom Inc.;AVGO;1,056,748;1,883,000;1,529,000;2,402,500;1,870,900;1,909,300;2,418,800;2,655,300;2,371,900;1,698,400;1,934,400;2,452,500;1,376,600;1,382,500;2,342,900;2,292,300;2,269,200;1,570,300;1,583,500;1,964,700;1,951,400;2,250,200;4,463,500;3,773,900;3,525,700;1,627,700;1,707,400;2,017,300;1,437,600;1,817,600;1,541,000;1,667,700;1,376,100;2,755,300;2,561,900;2,983,100;2,509,200;4,954,900;3,687,600;3,521,800;4,041,400;2,341,600;3,702,800;2,751,400;1,652,400;1,965,500;1,854,800;1,932,000;2,300,600;4,734,900;1,269,400;2,350,500;745,500;1,396,400;1,892,000;1,862,200;1,453,600;2,037,500;2,540,500;2,331,500;2,160,800;2,672,800;3,397,000;2,369,500;2,074,300;1,768,700;2,889,100;2,388,700;2,107,000;1,632,400;1,925,900;2,309,400;1,851,200;2,929,100;1,824,600;2,528,700;2,698,000;2,340,200;1,270,200;2,034,100;2,412,000;2,281,600;2,798,000;1,504,600;2,804,600;3,345,400;2,842,500;1,725,000;1,849,300;2,727,700;2,147,900;2,720,200;3,999,700;2,760,500;1,785,000;1,936,100;2,964,900;2,354,000;2,066,900
25;PepsiCo Inc.;PEP;2,989,733;9,615,800;5,687,300;6,044,700;5,640,000;5,305,100;5,653,800;4,147,700;4,665,500;5,191,500;5,450,700;4,558,400;3,852,800;4,125,600;5,440,400;5,771,300;4,720,400;5,032,600;5,032,600;4,719,400;4,246,600;4,369,900;3,817,300;3,319,200;3,713,200;3,647,100;4,771,300;5,137,400;3,135,300;2,549,200;2,694,300;3,045,000;2,197,800;4,304,700;4,236,900;3,249,000;4,447,800;15,708,100;6,127,800;5,392,500;5,634,900;4,691,400;3,116,100;3,800,800;4,241,700;5,835,100;4,083,200;3,547,700;4,683,300;7,915,600;4,375,400;6,411,400;1,837,000;2,511,000;4,109,600;4,397,600;4,498,100;3,920,300;4,701,100;5,153,600;5,633,000;7,390,500;6,704,100;4,723,600;3,724,700;3,246,100;3,922,400;3,753,800;4,970,600;4,084,500;4,877,200;6,715,300;5,424,100;5,136,000;5,220,000;5,316,500;5,071,500;4,314,000;5,200,200;4,547,400;6,401,800;5,937,900;8,412,700;9,795,300;5,222,600;4,839,200;4,779,200;4,623,400;3,538,600;4,596,800;5,093,400;5,971,900;5,167,700;5,480,900;5,400,700;5,326,400;4,565,100;4,290,600;5,134,500
26;Coca-Cola Company;KO;8,190,877;12,508,900;11,012,000;14,922,700;11,330,900;15,398,300;16,947,200;12,535,400;14,344,400;15,632,000;14,085,800;11,884,800;11,265,800;10,103,300;12,613,400;14,226,400;14,894,500;19,679,400;18,327,800;13,984,700;13,907,300;10,823,000;10,134,600;9,442,600;9,987,900;9,814,700;13,387,900;12,180,500;7,649,400;7,169,300;7,159,400;7,320,700;6,463,300;9,666,700;10,411,300;10,286,500;10,919,700;33,631,500;12,212,300;12,826,700;17,521,600;11,647,900;13,914,900;9,946,200;12,307,600;10,099,500;9,185,100;13,643,500;12,001,400;30,433,900;10,969,600;12,267,500;5,165,500;8,990,400;12,319,600;15,399,400;10,415,600;11,212,600;14,199,500;13,295,800;16,361,000;18,972,100;16,804,800;10,115,200;10,081,600;8,849,700;9,725,900;9,194,000;14,549,200;10,659,500;14,016,400;12,888,900;16,026,100;15,831,400;28,829,900;17,416,700;15,034,100;16,905,100;10,182,300;11,823,100;13,721,400;15,997,900;16,220,700;18,377,400;14,303,900;10,239,100;11,479,800;17,192,800;14,324,900;18,861,400;16,277,600;16,124,600;14,570,700;21,480,100;23,829,300;18,670,100;14,824,000;11,657,600;14,165,300
27;Costco Wholesale Corporation;COST;726,465;1,515,800;2,062,900;1,927,300;1,740,100;1,843,400;2,287,400;2,080,200;1,924,100;1,855,900;2,033,700;1,576,400;1,329,800;1,510,200;2,709,400;2,583,000;1,919,500;1,925,500;1,539,900;1,405,600;1,628,200;1,576,400;1,649,900;2,384,800;5,172,200;2,169,300;2,097,300;1,978,100;1,801,500;1,465,000;1,324,100;1,230,800;1,229,500;1,906,100;1,462,400;1,993,700;1,939,200;4,909,200;3,437,700;2,145,000;2,626,700;2,276,400;4,211,100;2,901,000;2,072,600;2,995,900;2,455,300;3,632,100;6,970,400;3,601,800;1,685,700;1,684,300;744,200;1,288,200;1,809,100;1,268,300;1,584,400;1,902,500;1,833,600;2,502,200;1,820,200;2,393,500;3,098,300;1,640,500;1,709,900;2,036,000;1,987,300;2,010,400;2,464,400;1,586,300;2,192,200;2,369,300;1,576,600;2,088,700;2,130,900;2,366,200;2,508,400;1,709,500;1,207,600;1,864,000;2,097,500;2,301,600;3,390,900;2,043,900;2,341,400;1,616,300;2,568,100;2,430,700;1,587,700;2,175,600;2,338,500;2,436,700;1,963,900;2,419,500;2,412,400;4,001,900;;;
28;Thermo Fisher Scientific Inc.;TMO;371,175;960,800;907,200;1,171,100;1,119,500;1,283,200;2,312,500;2,627,500;1,799,800;1,221,500;1,110,000;1,210,800;1,238,300;2,102,500;2,307,200;2,394,300;1,636,000;1,749,700;2,086,300;2,040,100;1,635,200;2,013,500;2,102,800;1,871,200;2,938,100;2,220,000;1,935,800;1,785,800;686,000;1,027,400;826,800;1,050,000;621,400;1,103,300;1,208,300;988,600;1,053,400;2,336,400;1,366,900;2,079,900;1,867,300;1,163,000;1,157,100;1,160,400;952,000;1,969,700;1,824,100;1,014,400;1,423,900;3,132,200;1,195,600;1,822,700;549,200;823,600;1,503,600;1,329,600;1,228,400;1,281,800;1,133,700;1,531,400;1,458,400;2,422,500;1,937,600;1,061,000;2,003,100;1,340,900;1,772,200;1,471,500;1,803,300;2,112,100;2,875,200;2,017,100;2,334,800;2,446,900;2,382,800;1,818,800;2,836,900;3,267,100;1,947,800;970,400;1,071,100;1,267,500;1,737,600;1,098,900;1,667,200;947,900;976,800;971,700;1,167,400;1,195,300;2,462,900;1,697,200;1,074,600;1,866,700;1,166,500;991,900;1,366,300;1,137,500;1,268,900
29;Walt Disney Company;DIS;9,034,607;46,053,700;27,719,900;10,844,000;11,956,500;12,465,100;13,093,200;9,975,500;8,251,700;8,548,500;10,242,900;9,204,400;10,008,000;8,606,700;11,479,100;14,540,500;10,973,600;11,384,500;14,914,200;12,220,500;19,764,300;8,757,300;6,914,600;11,675,800;9,823,200;11,622,600;14,957,200;14,997,100;23,218,800;13,045,100;12,399,500;11,561,400;11,171,600;15,487,400;11,004,800;14,918,400;19,225,300;26,383,900;15,957,700;11,505,400;22,882,100;14,140,700;10,111,900;9,351,200;10,353,400;11,492,400;10,764,500;12,608,100;13,855,700;15,368,100;13,205,300;13,660,000;6,664,300;15,503,200;25,753,700;70,273,500;10,011,700;12,306,400;11,137,700;15,801,900;20,598,000;22,373,300;36,968,100;62,029,800;27,130,300;11,355,200;11,035,800;8,978,400;9,583,200;7,955,800;8,814,800;7,250,900;8,673,500;9,203,700;7,687,500;8,221,500;10,193,400;8,212,400;11,731,000;8,533,500;7,083,800;8,202,100;11,025,400;6,156,200;8,900,900;9,532,300;7,051,000;6,728,200;7,562,800;10,229,000;9,468,400;12,094,900;9,435,100;12,895,500;13,360,200;9,760,500;11,976,900;10,953,400;
30;Walmart Inc.;WMT;2,240,864;4,354,800;3,897,100;5,447,100;5,818,000;5,717,000;5,935,600;4,283,100;4,701,200;5,299,200;6,135,900;5,273,000;4,163,900;4,556,500;4,383,300;9,841,500;5,780,700;7,558,100;5,040,800;4,566,600;4,157,600;4,944,900;3,990,200;5,918,900;7,076,300;4,424,800;4,446,100;5,749,900;3,834,800;3,057,300;5,082,100;3,348,200;3,182,500;4,360,800;4,575,500;5,669,800;5,022,500;13,447,700;5,838,000;6,778,200;7,802,700;6,477,400;9,309,800;4,504,200;5,850,100;6,875,200;7,869,400;6,911,000;7,577,400;10,446,000;4,613,900;5,891,600;2,925,800;5,640,200;5,632,800;7,052,400;6,329,000;8,263,800;10,864,400;25,516,200;12,508,600;6,423,600;6,770,200;5,310,700;5,022,800;3,788,000;4,889,800;3,658,800;5,174,000;4,938,100;7,524,000;4,549,400;5,534,300;6,918,100;5,017,100;6,268,900;6,044,900;4,251,600;3,779,800;5,614,100;5,937,500;5,547,000;6,848,500;5,649,200;7,092,000;3,803,900;5,693,500;4,733,500;4,851,300;5,378,100;5,858,300;6,534,100;5,080,500;5,612,800;5,723,900;7,670,400;9,065,100;5,581,500;8,301,200
31;McDonald's Corporation;MCD;1,502,875;3,534,200;2,801,800;2,514,000;2,863,900;3,005,900;3,735,600;3,557,700;5,477,900;2,862,400;2,202,500;2,222,500;3,097,400;2,517,300;2,434,000;2,587,400;2,845,400;3,276,500;3,640,200;2,168,900;1,933,000;2,391,400;1,718,400;2,654,600;2,855,400;1,945,600;2,584,100;2,743,800;1,720,100;1,393,900;1,427,800;1,674,700;1,269,000;2,366,700;2,366,800;1,785,600;2,160,800;5,932,500;2,735,300;2,660,900;3,390,100;3,230,500;1,677,400;3,022,700;2,766,400;3,573,000;2,586,900;2,807,500;2,599,600;5,196,500;2,873,500;3,160,500;1,596,600;2,514,800;2,770,400;2,974,200;2,699,200;2,467,400;4,132,700;5,429,100;3,357,400;4,742,800;4,510,900;2,610,800;2,628,800;3,029,500;3,256,500;3,225,400;3,069,900;2,740,900;3,336,100;4,647,600;4,145,700;3,582,600;2,689,000;4,125,100;3,254,900;2,410,700;3,021,300;3,123,600;2,758,200;2,918,300;5,026,900;2,709,300;3,169,200;2,668,700;2,294,300;2,999,200;3,033,000;3,685,700;3,286,700;3,629,300;3,053,200;4,202,400;4,193,800;3,179,100;2,672,100;2,300,500;2,438,800
32;Cisco Systems Inc.;CSCO;8,227,039;18,588,300;18,905,500;16,675,200;13,991,600;17,974,900;17,883,800;19,639,400;16,821,600;19,261,900;13,414,200;12,952,700;14,638,700;14,872,700;15,180,500;21,842,200;19,118,600;19,882,200;19,290,800;12,649,300;14,241,700;12,530,900;12,474,400;13,938,000;20,823,000;17,372,100;18,339,800;17,718,900;13,198,500;11,396,500;9,847,400;12,066,200;9,554,400;23,118,500;15,599,400;15,086,200;17,986,300;66,125,400;19,372,500;19,050,400;22,705,900;15,425,300;14,303,200;16,015,800;15,171,700;15,443,800;13,795,900;12,325,100;18,559,500;29,919,700;13,779,300;14,976,600;8,492,600;12,065,600;16,367,800;17,049,500;30,843,200;38,887,800;24,939,600;19,318,000;21,091,300;25,961,800;27,190,100;19,311,700;17,503,100;21,383,000;19,648,700;17,895,600;15,308,800;12,088,700;17,793,700;17,978,300;18,102,500;20,051,000;19,165,200;18,785,300;25,035,000;16,830,500;19,071,700;18,223,300;27,845,200;19,571,000;26,328,300;17,279,900;19,386,400;16,628,400;19,055,400;18,198,800;14,289,700;22,889,400;22,203,600;27,989,900;19,496,400;23,217,700;15,027,900;22,694,800;;;
33;Abbott Laboratories;ABT;1,595,101;3,910,600;4,222,300;3,401,600;4,145,600;3,754,500;5,051,800;4,532,300;5,698,300;4,434,800;4,860,600;4,159,500;6,070,800;4,662,000;6,115,300;5,050,900;6,157,700;4,288,500;5,711,000;5,348,700;4,697,700;5,350,300;5,591,700;7,277,700;3,800,000;4,896,900;4,395,500;4,171,900;3,469,300;3,047,800;3,265,200;2,927,400;2,618,400;3,311,100;3,228,600;3,673,000;4,352,000;7,976,100;4,947,800;5,614,900;6,246,000;4,752,500;5,346,400;4,607,700;3,592,400;4,175,700;4,687,100;4,944,100;5,076,200;12,737,300;4,832,300;4,149,700;2,558,100;4,617,500;4,511,700;4,148,800;3,931,800;3,332,900;3,292,800;5,262,900;5,661,600;7,106,900;5,907,400;5,339,600;5,708,200;4,903,700;4,902,800;4,873,400;5,196,700;5,249,400;5,885,600;5,768,100;6,610,000;8,290,100;7,114,400;8,118,000;9,859,000;12,651,200;18,525,200;8,943,900;7,315,800;6,087,200;6,250,900;4,106,200;5,304,800;4,044,600;8,485,900;6,348,100;3,803,400;5,710,800;4,817,600;6,728,400;6,698,800;7,206,900;6,377,800;6,037,800;;;
34;Wells Fargo & Company;WFC;8,057,471;17,356,200;18,070,500;21,764,800;15,948,900;17,346,300;19,058,000;21,874,600;22,840,400;19,427,400;18,160,800;16,724,600;17,285,300;13,697,200;19,692,000;23,227,300;18,565,300;20,278,000;25,473,900;41,645,300;20,940,400;18,272,100;18,348,800;21,225,600;15,234,500;12,380,700;18,943,600;15,944,300;10,019,400;11,597,100;11,889,400;10,297,400;10,167,500;17,382,700;20,170,800;25,415,400;17,454,200;29,836,200;16,766,600;22,044,400;31,496,000;18,428,900;16,023,700;17,161,400;24,114,900;25,961,400;32,574,600;29,820,400;15,980,300;26,417,000;13,344,900;12,492,600;4,913,300;10,878,500;11,684,900;11,656,800;10,515,300;11,350,900;14,713,300;19,076,000;13,929,900;18,076,600;23,091,900;18,318,700;14,842,700;17,713,300;27,082,500;17,140,100;29,246,700;22,409,100;14,000,000;14,990,400;14,655,500;15,010,800;16,362,200;16,154,300;18,632,800;17,572,700;17,876,800;24,810,400;24,507,000;33,954,200;23,808,700;16,469,900;19,135,900;10,973,700;17,186,700;15,634,800;15,873,400;18,601,300;16,827,600;21,182,200;14,811,300;16,033,500;17,541,400;21,420,000;;;
35;Accenture Plc Class A;ACN;668,018;1,752,000;1,381,800;1,401,100;1,262,400;2,168,000;2,715,900;1,797,000;1,841,800;1,732,900;2,101,100;1,942,600;2,576,300;2,205,300;2,593,300;3,304,600;2,212,500;2,192,700;2,863,700;2,226,800;2,482,500;2,382,400;1,853,000;2,181,500;1,587,000;2,477,100;2,052,400;2,250,100;1,339,500;1,516,800;1,387,000;1,009,600;1,213,300;2,276,200;3,580,100;3,102,500;4,147,500;6,532,500;2,870,000;2,552,200;3,516,800;2,429,900;1,827,200;2,046,000;1,861,600;1,920,300;1,800,300;1,744,500;1,767,200;2,767,100;1,055,000;1,253,100;677,900;1,229,100;1,417,500;1,308,100;1,322,900;1,555,400;1,607,900;1,960,700;2,493,000;2,620,500;3,121,400;1,831,600;2,444,000;2,170,000;2,496,300;3,225,500;1,727,200;1,537,200;2,364,500;2,306,300;1,927,800;1,772,500;1,701,400;2,201,900;3,206,600;1,970,100;2,412,600;2,114,500;2,534,800;1,723,100;3,435,100;1,699,400;2,261,800;1,526,800;1,951,200;2,336,800;1,843,000;3,143,700;1,893,900;2,924,400;2,559,100;2,552,600;2,495,800;2,349,800;;;
36;Adobe Incorporated;ADBE;914,525;2,264,900;2,668,100;2,476,200;2,369,600;2,695,000;4,020,000;3,362,000;2,572,400;2,663,600;2,615,100;2,350,500;2,239,100;2,466,400;3,187,100;3,143,200;2,467,000;2,079,800;2,512,700;2,581,900;2,121,800;2,344,400;1,670,200;3,133,800;2,216,100;2,081,600;2,186,800;2,229,100;1,740,300;1,793,100;1,672,100;1,464,300;1,629,800;2,319,300;2,583,000;3,873,600;4,086,300;11,940,700;5,498,700;3,236,500;3,428,000;2,914,700;1,969,200;2,065,800;2,055,900;2,182,200;2,542,300;2,741,800;3,365,200;4,979,800;2,392,600;2,314,800;1,197,800;2,240,800;2,573,800;3,219,900;3,421,700;2,740,400;2,123,200;2,948,600;3,464,500;4,110,100;5,502,900;2,778,200;4,230,600;3,980,700;5,738,300;4,897,100;3,480,000;2,467,700;3,253,200;3,008,400;2,870,200;4,207,700;3,814,600;4,817,400;3,659,300;3,621,600;5,529,100;5,472,000;4,600,600;3,563,300;4,737,200;3,044,100;3,209,800;2,906,300;3,495,900;4,884,000;3,469,600;4,509,200;3,738,100;4,578,800;5,155,300;4,985,100;6,390,900;6,746,200;4,739,300;5,657,600;
37;Verizon Communications Inc.;VZ;7,588,095;17,480,300;14,080,200;21,668,500;15,530,700;18,312,200;18,443,800;19,542,000;18,665,200;22,272,600;17,251,300;19,568,100;26,527,000;32,143,900;34,249,300;23,151,900;24,812,600;22,976,500;28,697,000;17,226,700;16,980,300;20,674,800;16,695,300;23,062,200;25,995,400;29,987,200;28,779,500;31,330,700;43,999,100;17,347,000;21,793,200;25,315,900;16,918,300;26,865,300;24,504,300;24,147,300;26,127,200;62,763,800;33,007,200;23,329,800;30,176,800;19,629,600;20,671,200;19,549,100;23,065,900;26,293,700;27,561,000;21,677,100;26,276,600;31,358,800;14,008,800;21,560,900;7,725,700;14,170,000;19,809,500;19,184,200;17,821,700;18,780,400;18,962,200;25,074,100;23,028,500;22,981,000;23,049,000;17,574,600;17,392,700;19,697,600;17,599,400;22,329,800;30,648,900;22,968,900;26,630,600;31,824,300;20,268,000;20,328,200;25,496,500;28,844,800;51,671,100;35,523,700;29,563,600;27,488,600;21,962,900;26,019,000;33,118,100;23,336,800;27,708,900;21,622,200;31,838,700;36,663,300;17,797,900;25,922,500;21,495,300;23,523,600;17,806,900;20,567,400;20,357,700;21,345,700;;;
38;Danaher Corporation;DHR;1,288,555;3,499,500;2,320,000;2,457,700;2,307,500;1,676,600;2,520,400;3,633,100;2,604,400;2,156,700;2,478,900;3,915,900;4,360,700;5,210,100;2,111,700;3,018,600;1,888,000;2,095,300;2,678,000;1,747,600;1,620,600;3,005,200;2,691,700;2,948,200;5,839,100;3,686,800;2,185,500;2,676,700;1,508,800;1,203,300;1,381,500;1,130,400;1,096,400;1,843,100;1,642,200;2,537,400;2,570,000;5,015,800;3,031,000;2,606,700;2,609,500;2,047,900;1,696,500;1,750,400;1,973,100;1,710,000;2,185,200;1,810,600;1,989,200;5,744,200;2,161,400;2,343,300;868,300;1,549,400;1,810,800;1,562,400;2,715,400;2,162,800;2,210,400;2,559,100;2,398,500;3,524,900;3,337,100;2,197,200;3,220,200;2,440,500;2,996,900;4,075,100;4,525,100;2,998,600;2,950,400;3,318,300;3,290,300;4,545,800;3,546,000;3,645,400;6,691,800;7,560,300;4,108,900;2,063,300;2,180,800;2,012,700;2,897,800;2,607,300;3,254,600;1,643,000;1,577,300;1,999,500;2,080,600;2,586,200;3,029,100;2,667,000;2,464,200;2,864,000;2,242,400;1,576,400;;;
39;Comcast Corporation Class A;CMCSA;6,073,635;20,394,300;19,689,100;17,929,000;14,255,600;20,404,400;21,445,700;17,815,100;26,005,900;19,014,700;20,776,300;22,311,100;24,544,400;24,189,300;30,350,300;22,586,000;16,010,300;18,201,600;18,354,300;14,155,700;20,376,700;13,347,000;15,757,000;22,849,900;18,780,000;26,969,600;24,067,700;23,175,300;15,385,300;12,578,200;14,350,100;15,313,600;12,383,700;30,953,300;23,001,300;31,933,000;23,725,000;68,862,200;27,711,600;33,913,400;28,358,300;29,169,100;18,016,900;17,995,500;22,694,000;22,960,400;32,751,200;25,809,000;21,179,400;36,195,700;16,528,800;19,257,300;10,810,900;17,890,400;25,803,400;19,782,900;21,407,300;26,017,600;19,477,700;26,088,000;28,778,100;24,484,900;31,529,100;20,854,300;21,878,500;26,661,900;28,961,900;29,178,900;25,285,900;23,333,000;25,866,700;34,414,000;38,960,100;32,053,600;25,312,700;28,650,400;30,818,000;22,997,100;29,087,900;29,236,400;29,109,000;27,582,500;35,165,800;29,784,000;34,744,800;23,583,100;28,850,600;32,508,700;22,332,700;28,183,400;34,345,600;31,419,600;28,466,500;26,406,700;34,363,300;34,149,000;;;
40;Salesforce Inc.;CRM;7,497,625;11,492,500;7,694,500;6,179,200;4,310,600;6,481,300;10,667,100;8,853,900;6,421,300;8,169,800;9,870,200;13,354,600;9,390,500;6,390,200;19,922,900;10,117,500;7,070,100;7,812,600;9,407,600;8,376,200;11,678,000;13,595,000;6,527,700;13,679,700;9,144,100;8,493,500;14,322,600;8,196,400;5,628,700;7,628,800;6,249,800;8,300,800;5,821,300;9,968,600;9,313,200;8,455,500;9,441,400;15,464,700;10,807,300;9,611,800;12,579,800;11,852,400;10,287,500;15,156,900;12,915,900;16,981,800;20,294,600;15,086,700;33,721,500;14,591,500;6,398,100;7,931,700;3,023,700;5,558,900;7,017,700;8,015,900;7,555,700;7,357,900;6,454,700;8,116,100;6,580,100;7,382,500;8,777,900;5,588,500;9,101,800;7,379,900;14,265,300;5,999,400;7,238,200;4,545,900;4,878,100;5,055,400;4,987,700;6,617,500;5,804,500;6,259,200;8,335,500;9,203,400;6,220,500;16,354,800;6,288,200;5,736,300;6,548,600;5,707,100;7,415,000;5,497,800;5,956,700;3,853,900;4,256,200;8,017,900;6,819,900;7,575,600;8,602,500;7,908,400;7,046,600;7,862,400;9,175,800;12,405,100;
41;Texas Instruments Incorporated;TXN;2,923,133;5,570,700;5,657,600;4,799,900;4,385,700;5,731,200;11,667,100;7,835,800;5,852,400;5,048,900;6,074,500;6,287,900;6,720,700;5,351,600;7,847,600;7,569,600;5,995,700;5,874,300;5,659,400;3,735,900;4,324,900;5,013,900;4,267,700;5,733,900;6,725,000;6,876,800;6,285,300;4,294,100;3,249,000;4,081,600;2,998,600;3,535,600;2,597,000;7,188,700;3,632,100;3,777,600;4,507,000;10,423,600;6,007,300;5,114,600;6,951,000;5,347,000;3,966,700;3,902,700;3,242,800;4,417,900;4,875,300;3,822,900;5,479,900;9,780,300;3,134,000;5,358,800;1,586,400;3,939,100;4,673,500;4,702,700;5,474,800;5,339,800;7,664,800;6,601,000;5,447,300;6,911,900;9,898,200;4,800,400;5,112,300;4,928,300;6,689,900;4,555,400;6,923,900;4,972,300;6,298,800;6,776,100;7,050,500;12,964,700;8,611,200;5,467,600;7,706,200;6,506,200;5,060,100;4,866,600;5,936,100;7,470,600;7,913,800;4,526,100;9,526,900;6,573,600;8,306,400;4,171,000;5,262,600;7,233,100;6,668,500;6,074,700;6,699,000;4,881,500;4,261,500;4,605,800;;;
42;Netflix Inc.;NFLX;3,291,784;6,892,800;6,253,200;6,289,400;4,994,900;9,397,000;7,857,000;8,005,200;5,660,700;5,127,600;6,696,100;8,256,800;7,766,900;11,796,500;15,646,900;28,385,600;18,008,200;7,814,100;9,247,000;8,277,200;10,856,200;9,579,700;13,072,300;6,766,600;8,949,600;8,328,400;9,345,100;6,764,000;7,557,400;9,588,500;5,964,400;5,778,100;4,251,100;7,856,200;6,376,200;6,918,100;6,163,700;14,080,000;17,724,600;7,543,300;10,756,400;10,148,600;14,364,000;7,205,300;7,821,600;7,195,400;8,423,000;12,690,600;14,664,900;16,070,100;5,786,900;4,703,400;3,236,000;5,919,000;6,245,100;7,256,500;8,400,100;9,838,200;8,038,600;14,626,900;17,978,200;9,573,800;9,667,300;7,266,000;7,683,800;7,927,000;11,124,700;7,057,400;10,367,600;6,916,400;7,505,100;9,960,500;14,612,600;15,714,100;15,100,700;13,326,400;24,889,100;17,207,100;46,685,300;25,776,700;21,057,800;15,293,400;17,505,000;12,952,600;15,282,400;9,991,100;9,806,100;9,188,900;10,825,600;13,925,900;8,657,400;11,848,600;18,994,900;17,579,700;7,762,200;8,234,300;11,207,200;10,018,000;
43;Linde plc;LIN;1,067,861;2,655,700;3,429,500;5,990,100;2,322,900;2,662,500;2,524,000;1,879,500;2,330,300;2,163,800;1,819,800;1,587,100;1,887,200;1,625,900;1,931,100;1,789,200;2,703,600;2,945,700;1,714,700;1,882,800;1,277,500;1,928,000;1,613,400;2,471,300;2,538,900;3,133,700;2,088,900;2,374,200;1,238,000;872,300;908,900;682,800;636,600;1,202,200;1,723,800;1,312,900;1,254,700;3,857,600;1,882,800;1,824,800;1,969,400;1,246,900;1,262,900;966,900;1,849,300;1,242,100;2,145,000;1,200,800;1,420,000;3,115,200;1,888,300;2,881,100;458,500;954,500;1,010,400;1,065,700;1,257,400;1,520,600;1,418,500;1,865,500;1,908,500;2,133,700;2,683,400;1,165,500;1,520,000;1,575,900;2,948,000;2,396,100;2,587,800;1,891,500;2,016,100;2,249,300;2,338,500;2,597,200;2,999,600;4,454,300;1,610,500;1,345,100;1,186,500;1,692,800;1,508,200;1,640,000;2,124,500;1,437,300;1,092,900;1,207,900;1,587,900;2,182,300;1,861,400;2,425,100;3,081,000;2,625,100;1,463,900;1,880,200;1,947,400;2,174,000;1,947,200;1,537,400;1,428,600
